ObjectID,Session_Name,Timestamp,Latitude,Longitude,Temperature,PM1,PM10,PM2.5,Humidity
1,lakeshore_trail_2,2024-03-16T18:27:35.000,41.99709724,-87.65697855,72,0,0,0,22
2,lakeshore_trail_2,2024-03-16T18:27:36.000,41.99711328,-87.65697463,70,0,0,0,22
3,lakeshore_trail_2,2024-03-16T18:27:37.000,41.99712184,-87.65697259,70,0,0,0,22
4,lakeshore_trail_2,2024-03-16T18:27:38.000,41.99712733,-87.65697284,70,0,0,0,22
5,lakeshore_trail_2,2024-03-16T18:27:39.000,41.99712291,-87.65697264,70,0,0,0,22
6,lakeshore_trail_2,2024-03-16T18:27:40.000,41.99715856,-87.65697419,69,0,0,0,22
7,lakeshore_trail_2,2024-03-16T18:27:41.000,41.9971624,-87.65697435,69,0,0,0,22
8,lakeshore_trail_2,2024-03-16T18:27:42.000,41.99718686,-87.65697541,69,0,0,0,22
9,lakeshore_trail_2,2024-03-16T18:27:43.000,41.99721475,-87.65697661,69,0,0,0,22
10,lakeshore_trail_2,2024-03-16T18:27:44.000,41.99722904,-87.65697722,69,0,0,0,22
11,lakeshore_trail_2,2024-03-16T18:27:45.000,41.99722906,-87.65697722,69,0,0,0,22
12,lakeshore_trail_2,2024-03-16T18:27:46.000,41.99723595,-87.65697752,69,0,0,0,22
13,lakeshore_trail_2,2024-03-16T18:27:47.000,41.99724401,-87.65697787,69,0,0,0,22
14,lakeshore_trail_2,2024-03-16T18:27:49.000,41.9972605,-87.65697858,69,,,,
15,lakeshore_trail_2,2024-03-16T18:27:49.000,41.99725171,-87.6569782,69,0,,,
16,lakeshore_trail_2,2024-03-16T18:27:49.000,41.9972605,-87.65697858,,0,0,,
17,lakeshore_trail_2,2024-03-16T18:27:49.000,41.99725171,-87.6569782,,,0,,
18,lakeshore_trail_2,2024-03-16T18:27:49.000,41.9972605,-87.65697858,,,,0,
19,lakeshore_trail_2,2024-03-16T18:27:49.000,41.99725171,-87.6569782,,,,0,22
20,lakeshore_trail_2,2024-03-16T18:27:49.000,41.9972605,-87.65697858,,,,,22
21,lakeshore_trail_2,2024-03-16T18:27:50.000,41.99727522,-87.65697921,69,0,0,0,22
22,lakeshore_trail_2,2024-03-16T18:27:51.000,41.99728751,-87.65697974,69,0,0,0,22
23,lakeshore_trail_2,2024-03-16T18:27:52.000,41.99732229,-87.65698124,69,0,0,0,22
24,lakeshore_trail_2,2024-03-16T18:27:53.000,41.99733241,-87.65698167,69,0,0,0,22
25,lakeshore_trail_2,2024-03-16T18:27:54.000,41.99734508,-87.65698222,69,0,0,0,22
26,lakeshore_trail_2,2024-03-16T18:27:55.000,41.99735713,-87.65698274,69,0,0,0,22
27,lakeshore_trail_2,2024-03-16T18:27:56.000,41.99736971,-87.65698328,69,0,0,0,22
28,lakeshore_trail_2,2024-03-16T18:27:57.000,41.99738573,-87.65698397,69,0,0,0,22
29,lakeshore_trail_2,2024-03-16T18:27:58.000,41.99739561,-87.6569844,69,0,0,0,22
30,lakeshore_trail_2,2024-03-16T18:27:59.000,41.99740283,-87.65698471,69,0,0,0,22
31,lakeshore_trail_2,2024-03-16T18:28:00.000,41.99740875,-87.65698496,69,0,0,0,22
32,lakeshore_trail_2,2024-03-16T18:28:01.000,41.99741795,-87.65698536,69,0,0,0,22
33,lakeshore_trail_2,2024-03-16T18:28:02.000,41.99743383,-87.65698604,69,0,0,0,22
34,lakeshore_trail_2,2024-03-16T18:28:03.000,41.99745111,-87.65698679,69,0,0,0,22
35,lakeshore_trail_2,2024-03-16T18:28:04.000,41.99746373,-87.65698733,69,0,0,0,22
36,lakeshore_trail_2,2024-03-16T18:28:05.000,41.99747373,-87.65698062,69,0,0,0,22
37,lakeshore_trail_2,2024-03-16T18:28:06.000,41.99748389,-87.65698148,69,0,0,0,22
38,lakeshore_trail_2,2024-03-16T18:28:07.000,41.99749411,-87.65698645,69,0,0,0,22
39,lakeshore_trail_2,2024-03-16T18:28:08.000,41.99750964,-87.6569865,69,0,0,0,22
40,lakeshore_trail_2,2024-03-16T18:28:09.000,41.99752293,-87.65698953,69,0,0,0,22
41,lakeshore_trail_2,2024-03-16T18:28:10.000,41.99753417,-87.65698986,69,0,0,0,22
42,lakeshore_trail_2,2024-03-16T18:28:11.000,41.99754678,-87.65698934,69,0,0,0,22
43,lakeshore_trail_2,2024-03-16T18:28:12.000,41.99756549,-87.65698727,69,0,0,0,22
44,lakeshore_trail_2,2024-03-16T18:28:13.000,41.99757294,-87.6569852,69,0,0,0,22
45,lakeshore_trail_2,2024-03-16T18:28:14.000,41.99758587,-87.65699075,69,0,0,0,22
46,lakeshore_trail_2,2024-03-16T18:28:15.000,41.99759854,-87.65699174,69,0,0,0,22
47,lakeshore_trail_2,2024-03-16T18:28:16.000,41.9976122,-87.65699214,69,0,0,0,22
48,lakeshore_trail_2,2024-03-16T18:28:17.000,41.99763092,-87.65698976,69,0,0,0,22
49,lakeshore_trail_2,2024-03-16T18:28:18.000,41.99764039,-87.65699296,69,0,0,0,22
50,lakeshore_trail_2,2024-03-16T18:28:19.000,41.99766048,-87.65698891,69,0,0,0,22
51,lakeshore_trail_2,2024-03-16T18:28:20.000,41.99767116,-87.65698569,69,0,0,0,22
52,lakeshore_trail_2,2024-03-16T18:28:21.000,41.99768398,-87.65698216,68,0,0,0,22
53,lakeshore_trail_2,2024-03-16T18:28:22.000,41.99769711,-87.65698254,68,0,0,0,22
54,lakeshore_trail_2,2024-03-16T18:28:23.000,41.99771378,-87.65698302,68,0,0,0,22
55,lakeshore_trail_2,2024-03-16T18:28:24.000,41.99772297,-87.65698329,68,0,0,0,22
56,lakeshore_trail_2,2024-03-16T18:28:25.000,41.99773887,-87.65698376,68,0,0,0,22
57,lakeshore_trail_2,2024-03-16T18:28:26.000,41.99774447,-87.65698392,68,0,0,0,22
58,lakeshore_trail_2,2024-03-16T18:28:27.000,41.99775686,-87.65698428,68,0,0,0,22
59,lakeshore_trail_2,2024-03-16T18:28:28.000,41.99777412,-87.65698478,68,0,0,0,22
60,lakeshore_trail_2,2024-03-16T18:28:29.000,41.99777723,-87.65698612,68,0,0,0,22
61,lakeshore_trail_2,2024-03-16T18:28:30.000,41.99778253,-87.65699204,68,0,0,0,22
62,lakeshore_trail_2,2024-03-16T18:28:31.000,41.99779313,-87.65700388,68,0,0,0,23
63,lakeshore_trail_2,2024-03-16T18:28:32.000,41.99779517,-87.65700615,68,0,0,0,23
64,lakeshore_trail_2,2024-03-16T18:28:33.000,41.99780262,-87.65701447,68,0,0,0,23
65,lakeshore_trail_2,2024-03-16T18:28:34.000,41.99781361,-87.65701583,68,0,0,0,23
66,lakeshore_trail_2,2024-03-16T18:28:35.000,41.99782601,-87.65701613,68,0,0,0,23
67,lakeshore_trail_2,2024-03-16T18:28:36.000,41.99783502,-87.65700893,68,0,0,0,23
68,lakeshore_trail_2,2024-03-16T18:28:37.000,41.99785171,-87.65701145,68,0,0,0,23
69,lakeshore_trail_2,2024-03-16T18:28:38.000,41.99786489,-87.65700798,68,0,0,0,23
70,lakeshore_trail_2,2024-03-16T18:28:39.000,41.99787571,-87.65699789,68,0,0,0,23
71,lakeshore_trail_2,2024-03-16T18:28:40.000,41.99787379,-87.65701049,68,0,0,0,23
72,lakeshore_trail_2,2024-03-16T18:28:41.000,41.99788847,-87.65700521,68,0,0,0,23
73,lakeshore_trail_2,2024-03-16T18:28:42.000,41.99790845,-87.65701081,68,0,0,0,23
74,lakeshore_trail_2,2024-03-16T18:28:43.000,41.99791948,-87.65700964,68,0,0,0,23
75,lakeshore_trail_2,2024-03-16T18:28:44.000,41.99793196,-87.6570179,68,0,0,0,23
76,lakeshore_trail_2,2024-03-16T18:28:45.000,41.99794454,-87.65702101,68,0,0,0,23
77,lakeshore_trail_2,2024-03-16T18:28:46.000,41.99795145,-87.65701863,68,0,0,0,23
78,lakeshore_trail_2,2024-03-16T18:28:47.000,41.99796735,-87.65702323,68,0,0,0,23
79,lakeshore_trail_2,2024-03-16T18:28:48.000,41.99800826,-87.65702068,68,0,0,0,23
80,lakeshore_trail_2,2024-03-16T18:28:49.000,41.99801772,-87.65702145,68,0,0,0,23
81,lakeshore_trail_2,2024-03-16T18:28:50.000,41.99803278,-87.65702379,68,0,0,0,23
82,lakeshore_trail_2,2024-03-16T18:28:51.000,41.99805711,-87.65702234,68,0,0,0,23
83,lakeshore_trail_2,2024-03-16T18:28:52.000,41.99806673,-87.65702659,68,0,0,0,23
84,lakeshore_trail_2,2024-03-16T18:28:53.000,41.99808237,-87.65703263,68,0,0,0,23
85,lakeshore_trail_2,2024-03-16T18:28:54.000,41.99808798,-87.6570412,68,0,0,0,23
86,lakeshore_trail_2,2024-03-16T18:28:55.000,41.9980959,-87.65705009,68,0,0,0,23
87,lakeshore_trail_2,2024-03-16T18:28:56.000,41.99809881,-87.65705029,68,0,0,0,23
88,lakeshore_trail_2,2024-03-16T18:28:57.000,41.99811313,-87.65705126,68,0,0,0,23
89,lakeshore_trail_2,2024-03-16T18:28:58.000,41.99811266,-87.65705123,68,0,0,0,23
90,lakeshore_trail_2,2024-03-16T18:28:59.000,41.99811153,-87.65705115,68,0,0,0,23
91,lakeshore_trail_2,2024-03-16T18:29:00.000,41.99810942,-87.65705101,68,0,0,0,23
92,lakeshore_trail_2,2024-03-16T18:29:01.000,41.99810739,-87.65705087,68,0,0,0,23
93,lakeshore_trail_2,2024-03-16T18:29:02.000,41.99810704,-87.65705085,68,0,0,0,23
94,lakeshore_trail_2,2024-03-16T18:29:03.000,41.99810536,-87.65705073,68,1,1,1,23
95,lakeshore_trail_2,2024-03-16T18:29:04.000,41.99810386,-87.65705063,68,1,1,1,23
96,lakeshore_trail_2,2024-03-16T18:29:05.000,41.99810418,-87.6570421,68,1,1,1,23
97,lakeshore_trail_2,2024-03-16T18:29:06.000,41.99810451,-87.65703357,68,1,1,1,23
98,lakeshore_trail_2,2024-03-16T18:29:07.000,41.99810483,-87.65702504,68,1,1,1,23
99,lakeshore_trail_2,2024-03-16T18:29:08.000,41.99811437,-87.65703356,68,1,1,1,23
100,lakeshore_trail_2,2024-03-16T18:29:09.000,41.99811895,-87.6570428,68,1,1,1,23
101,lakeshore_trail_2,2024-03-16T18:29:10.000,41.99813187,-87.65705254,68,1,1,1,23
102,lakeshore_trail_2,2024-03-16T18:29:12.000,41.99814909,-87.65705371,68,,,,
103,lakeshore_trail_2,2024-03-16T18:29:12.000,41.9981419,-87.65705322,68,1,,,
104,lakeshore_trail_2,2024-03-16T18:29:12.000,41.99814909,-87.65705371,,1,1,,
105,lakeshore_trail_2,2024-03-16T18:29:12.000,41.9981419,-87.65705322,,,1,1,
106,lakeshore_trail_2,2024-03-16T18:29:12.000,41.99814909,-87.65705371,,,,1,23
107,lakeshore_trail_2,2024-03-16T18:29:12.000,41.9981419,-87.65705322,,,,,23
108,lakeshore_trail_2,2024-03-16T18:29:14.000,41.9981534,-87.657054,67,,,,
109,lakeshore_trail_2,2024-03-16T18:29:14.000,41.99816425,-87.65705474,68,0,,,
110,lakeshore_trail_2,2024-03-16T18:29:14.000,41.9981534,-87.657054,,1,,,
111,lakeshore_trail_2,2024-03-16T18:29:14.000,41.99816425,-87.65705474,,,0,,
112,lakeshore_trail_2,2024-03-16T18:29:14.000,41.9981534,-87.657054,,,1,1,
113,lakeshore_trail_2,2024-03-16T18:29:14.000,41.99816425,-87.65705474,,,,0,22
114,lakeshore_trail_2,2024-03-16T18:29:14.000,41.9981534,-87.657054,,,,,22
115,lakeshore_trail_2,2024-03-16T18:29:15.000,41.99818027,-87.65705583,68,0,0,0,23
116,lakeshore_trail_2,2024-03-16T18:29:16.000,41.99819335,-87.65705672,68,0,0,0,23
117,lakeshore_trail_2,2024-03-16T18:29:17.000,41.99821359,-87.65705027,68,0,0,0,23
118,lakeshore_trail_2,2024-03-16T18:29:18.000,41.99822485,-87.65704343,68,0,0,0,23
119,lakeshore_trail_2,2024-03-16T18:29:19.000,41.9982423,-87.65703613,68,0,0,0,23
120,lakeshore_trail_2,2024-03-16T18:29:20.000,41.9982572,-87.65697762,68,0,0,0,23
121,lakeshore_trail_2,2024-03-16T18:29:21.000,41.99826047,-87.65697746,67,0,0,0,23
122,lakeshore_trail_2,2024-03-16T18:29:22.000,41.99826242,-87.65697699,67,0,0,0,23
123,lakeshore_trail_2,2024-03-16T18:29:23.000,41.99827492,-87.65697504,67,0,0,0,23
124,lakeshore_trail_2,2024-03-16T18:29:24.000,41.9982712,-87.6569777,67,0,0,0,23
125,lakeshore_trail_2,2024-03-16T18:29:25.000,41.9982798,-87.6569734,67,0,0,0,23
126,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99827393,-87.65696657,67,,,,
127,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99829438,-87.65695402,67,0,,,
128,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99827393,-87.65696657,,0,,,
129,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99829438,-87.65695402,,,0,,
130,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99827393,-87.65696657,,,0,0,
131,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99829438,-87.65695402,,,,0,23
132,lakeshore_trail_2,2024-03-16T18:29:27.000,41.99827393,-87.65696657,,,,,23
133,lakeshore_trail_2,2024-03-16T18:29:28.000,41.99830064,-87.65694,67,0,0,0,23
134,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99830444,-87.65692157,67,,,,
135,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99833295,-87.65689554,67,,,,
136,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99830444,-87.65692157,,0,,,
137,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99833295,-87.65689554,,0,,,
138,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99830444,-87.65692157,,,0,,
139,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99833295,-87.65689554,,,0,,
140,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99830444,-87.65692157,,,,0,
141,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99833295,-87.65689554,,,,0,
142,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99830444,-87.65692157,,,,,23
143,lakeshore_trail_2,2024-03-16T18:29:30.000,41.99833295,-87.65689554,,,,,23
144,lakeshore_trail_2,2024-03-16T18:29:31.000,41.99833462,-87.65687269,68,0,0,0,23
145,lakeshore_trail_2,2024-03-16T18:29:32.000,41.99833752,-87.65683682,67,0,0,0,23
146,lakeshore_trail_2,2024-03-16T18:29:33.000,41.99832239,-87.65677999,67,0,0,0,23
147,lakeshore_trail_2,2024-03-16T18:29:34.000,41.99833527,-87.65674982,68,0,0,0,23
148,lakeshore_trail_2,2024-03-16T18:29:35.000,41.99832397,-87.65673534,67,0,0,0,23
149,lakeshore_trail_2,2024-03-16T18:29:36.000,41.99831763,-87.65671969,67,0,0,0,23
150,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99830672,-87.65667629,67,,,,
151,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99831308,-87.65669735,67,0,,,
152,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99830672,-87.65667629,,0,,,
153,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99831308,-87.65669735,,,0,,
154,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99830672,-87.65667629,,,0,,
155,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99831308,-87.65669735,,,,0,
156,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99830672,-87.65667629,,,,0,
157,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99831308,-87.65669735,,,,,23
158,lakeshore_trail_2,2024-03-16T18:29:38.000,41.99830672,-87.65667629,,,,,23
159,lakeshore_trail_2,2024-03-16T18:29:39.000,41.99829863,-87.6566652,67,0,0,0,23
160,lakeshore_trail_2,2024-03-16T18:29:40.000,41.99829108,-87.6566527,67,0,0,0,23
161,lakeshore_trail_2,2024-03-16T18:29:41.000,41.99829134,-87.65663301,67,0,0,0,23
162,lakeshore_trail_2,2024-03-16T18:29:42.000,41.99829156,-87.65661745,67,0,0,0,23
163,lakeshore_trail_2,2024-03-16T18:29:43.000,41.99829174,-87.65660363,67,0,0,0,23
164,lakeshore_trail_2,2024-03-16T18:29:44.000,41.99829192,-87.65659065,67,0,0,0,23
165,lakeshore_trail_2,2024-03-16T18:29:45.000,41.99829218,-87.65657184,67,0,0,0,23
166,lakeshore_trail_2,2024-03-16T18:29:46.000,41.99829247,-87.65655037,67,0,0,0,23
167,lakeshore_trail_2,2024-03-16T18:29:47.000,41.99829276,-87.65652936,67,0,0,0,23
168,lakeshore_trail_2,2024-03-16T18:29:48.000,41.99831196,-87.65651553,67,0,0,0,23
169,lakeshore_trail_2,2024-03-16T18:29:49.000,41.99831149,-87.65649622,67,0,0,0,23
170,lakeshore_trail_2,2024-03-16T18:29:50.000,41.99831105,-87.65647815,67,0,0,0,23
171,lakeshore_trail_2,2024-03-16T18:29:51.000,41.99831061,-87.65646046,67,0,0,0,23
172,lakeshore_trail_2,2024-03-16T18:29:52.000,41.99831019,-87.65644291,67,0,0,0,23
173,lakeshore_trail_2,2024-03-16T18:29:53.000,41.99830979,-87.65642662,67,0,0,0,23
174,lakeshore_trail_2,2024-03-16T18:29:54.000,41.99830952,-87.65641544,67,0,0,0,23
175,lakeshore_trail_2,2024-03-16T18:29:55.000,41.99830919,-87.65640206,67,0,0,0,23
176,lakeshore_trail_2,2024-03-16T18:29:56.000,41.99830879,-87.65638562,67,0,0,0,23
177,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99832402,-87.65635185,67,,,,
178,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99830828,-87.65636449,67,,,,
179,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99832402,-87.65635185,,0,,,
180,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99830828,-87.65636449,,0,,,
181,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99832402,-87.65635185,,,0,,
182,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99830828,-87.65636449,,,0,,
183,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99832402,-87.65635185,,,,0,
184,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99830828,-87.65636449,,,,0,23
185,lakeshore_trail_2,2024-03-16T18:29:58.000,41.99832402,-87.65635185,,,,,23
186,lakeshore_trail_2,2024-03-16T18:29:59.000,41.99832301,-87.6563386,67,0,0,0,23
187,lakeshore_trail_2,2024-03-16T18:30:00.000,41.99832256,-87.65633275,67,0,0,0,23
188,lakeshore_trail_2,2024-03-16T18:30:01.000,41.99832167,-87.65632104,67,0,0,0,23
189,lakeshore_trail_2,2024-03-16T18:30:02.000,41.99831935,-87.65629054,67,0,0,0,23
190,lakeshore_trail_2,2024-03-16T18:30:03.000,41.99831846,-87.65627884,66,0,0,0,23
191,lakeshore_trail_2,2024-03-16T18:30:04.000,41.99831725,-87.65626298,66,0,0,0,23
192,lakeshore_trail_2,2024-03-16T18:30:05.000,41.99831671,-87.65625598,66,0,0,0,23
193,lakeshore_trail_2,2024-03-16T18:30:06.000,41.99831487,-87.65623181,66,0,0,0,23
194,lakeshore_trail_2,2024-03-16T18:30:07.000,41.99831128,-87.6562129,66,0,0,0,23
195,lakeshore_trail_2,2024-03-16T18:30:08.000,41.99830938,-87.65619887,66,0,0,0,23
196,lakeshore_trail_2,2024-03-16T18:30:09.000,41.99830682,-87.65617988,66,0,0,0,23
197,lakeshore_trail_2,2024-03-16T18:30:10.000,41.9983032,-87.65615311,66,0,0,0,23
198,lakeshore_trail_2,2024-03-16T18:30:11.000,41.99830129,-87.65613896,66,0,0,0,23
199,lakeshore_trail_2,2024-03-16T18:30:12.000,41.9982989,-87.65612132,67,0,0,0,23
200,lakeshore_trail_2,2024-03-16T18:30:13.000,41.99829365,-87.65609988,67,0,0,0,23
201,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99829143,-87.65608757,67,,,,
202,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99828928,-87.65607564,67,,,,
203,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99829143,-87.65608757,,0,,,
204,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99828928,-87.65607564,,0,,,
205,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99829143,-87.65608757,,,0,,
206,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99828928,-87.65607564,,,0,0,
207,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99829143,-87.65608757,,,,0,
208,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99828928,-87.65607564,,,,,23
209,lakeshore_trail_2,2024-03-16T18:30:15.000,41.99829143,-87.65608757,,,,,23
210,lakeshore_trail_2,2024-03-16T18:30:16.000,41.99828683,-87.65606202,67,0,0,0,23
211,lakeshore_trail_2,2024-03-16T18:30:17.000,41.99828124,-87.65605063,67,0,0,0,23
212,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827697,-87.65603383,67,,,,
213,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827364,-87.65602168,67,0,,,
214,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827697,-87.65603383,,0,,,
215,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827364,-87.65602168,,,0,,
216,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827697,-87.65603383,,,0,0,
217,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827364,-87.65602168,,,,0,23
218,lakeshore_trail_2,2024-03-16T18:30:19.000,41.99827697,-87.65603383,,,,,23
219,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826422,-87.65598635,67,,,,
220,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826836,-87.6560019,67,0,,,
221,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826422,-87.65598635,,0,0,,
222,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826836,-87.6560019,,,0,0,
223,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826422,-87.65598635,,,,0,
224,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826836,-87.6560019,,,,,23
225,lakeshore_trail_2,2024-03-16T18:30:21.000,41.99826422,-87.65598635,,,,,23
226,lakeshore_trail_2,2024-03-16T18:30:22.000,41.9982596,-87.65596904,67,0,0,0,23
227,lakeshore_trail_2,2024-03-16T18:30:23.000,41.99826169,-87.65596066,67,0,0,0,23
228,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826636,-87.65592761,67,,,,
229,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826466,-87.65594654,67,,,,
230,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826636,-87.65592761,,0,,,
231,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826466,-87.65594654,,0,0,,
232,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826636,-87.65592761,,,0,,
233,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826466,-87.65594654,,,,0,
234,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826636,-87.65592761,,,,0,23
235,lakeshore_trail_2,2024-03-16T18:30:25.000,41.99826466,-87.65594654,,,,,23
236,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827717,-87.65588621,66,,,,
237,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827032,-87.65590483,67,,,,
238,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827717,-87.65588621,,0,,,
239,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827032,-87.65590483,,0,0,,
240,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827717,-87.65588621,,,0,,
241,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827032,-87.65590483,,,,0,
242,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827717,-87.65588621,,,,0,
243,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827032,-87.65590483,,,,,23
244,lakeshore_trail_2,2024-03-16T18:30:27.000,41.99827717,-87.65588621,,,,,23
245,lakeshore_trail_2,2024-03-16T18:30:29.000,41.99832348,-87.65584005,66,0,0,0,23
246,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99833126,-87.65579206,66,,,,
247,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99832526,-87.65582507,66,0,,,
248,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99833126,-87.65579206,,0,0,,
249,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99832526,-87.65582507,,,0,,
250,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99833126,-87.65579206,,,,0,
251,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99832526,-87.65582507,,,,0,23
252,lakeshore_trail_2,2024-03-16T18:30:30.000,41.99833126,-87.65579206,,,,,23
253,lakeshore_trail_2,2024-03-16T18:30:31.000,41.99833357,-87.65578621,66,0,0,0,23
254,lakeshore_trail_2,2024-03-16T18:30:32.000,41.99833606,-87.65577615,66,0,0,0,23
255,lakeshore_trail_2,2024-03-16T18:30:33.000,41.99833295,-87.655755,66,0,0,0,23
256,lakeshore_trail_2,2024-03-16T18:30:34.000,41.99833367,-87.65573925,67,0,0,0,23
257,lakeshore_trail_2,2024-03-16T18:30:35.000,41.99833428,-87.65572593,67,0,0,0,23
258,lakeshore_trail_2,2024-03-16T18:30:36.000,41.99833547,-87.65570001,67,0,0,0,23
259,lakeshore_trail_2,2024-03-16T18:30:37.000,41.99833919,-87.65567779,67,0,0,0,23
260,lakeshore_trail_2,2024-03-16T18:30:38.000,41.99833709,-87.6556647,67,0,0,0,23
261,lakeshore_trail_2,2024-03-16T18:30:39.000,41.99833772,-87.65565099,66,0,0,0,23
262,lakeshore_trail_2,2024-03-16T18:30:40.000,41.99833868,-87.65563941,67,0,0,0,23
263,lakeshore_trail_2,2024-03-16T18:30:41.000,41.99833806,-87.65564351,66,0,0,0,23
264,lakeshore_trail_2,2024-03-16T18:30:42.000,41.99833887,-87.65562586,67,0,0,0,23
265,lakeshore_trail_2,2024-03-16T18:30:43.000,41.99833988,-87.65560382,67,0,0,0,23
266,lakeshore_trail_2,2024-03-16T18:30:44.000,41.99833788,-87.65559262,66,0,0,0,23
267,lakeshore_trail_2,2024-03-16T18:30:45.000,41.99834075,-87.65558495,67,0,0,0,24
268,lakeshore_trail_2,2024-03-16T18:30:46.000,41.99833567,-87.65558201,67,0,0,0,24
269,lakeshore_trail_2,2024-03-16T18:30:47.000,41.9982881,-87.6555307,66,0,0,0,24
270,lakeshore_trail_2,2024-03-16T18:30:49.000,41.998289,-87.65552657,66,,,,
271,lakeshore_trail_2,2024-03-16T18:30:49.000,41.99828337,-87.65551633,67,,,,
272,lakeshore_trail_2,2024-03-16T18:30:49.000,41.998289,-87.65552657,,0,,,
273,lakeshore_trail_2,2024-03-16T18:30:49.000,41.99828337,-87.65551633,,0,0,,
274,lakeshore_trail_2,2024-03-16T18:30:49.000,41.998289,-87.65552657,,,0,,
275,lakeshore_trail_2,2024-03-16T18:30:49.000,41.99828337,-87.65551633,,,,0,
276,lakeshore_trail_2,2024-03-16T18:30:49.000,41.998289,-87.65552657,,,,0,24
277,lakeshore_trail_2,2024-03-16T18:30:49.000,41.99828337,-87.65551633,,,,,24
278,lakeshore_trail_2,2024-03-16T18:30:50.000,41.99827731,-87.6555053,66,0,0,0,24
279,lakeshore_trail_2,2024-03-16T18:30:51.000,41.99826604,-87.65548481,66,0,0,0,24
280,lakeshore_trail_2,2024-03-16T18:30:52.000,41.99826163,-87.65547594,67,0,0,0,24
281,lakeshore_trail_2,2024-03-16T18:30:53.000,41.99825525,-87.65546214,66,0,0,0,24
